Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Trades,Taker Base Volume,Taker Quote Volume,Ignore
2020-01-13 04:00:00,8107.88,8125.91,8053.78,8074.33,11774.927,2020-01-13 07:59:59.999,95260521.91634,25948,5350.510,43292862.74892,0
2020-01-13 08:00:00,8075.00,8135.93,8063.92,8080.00,12296.280,2020-01-13 11:59:59.999,99697156.25333,31144,5975.845,48460295.23746,0
2020-01-13 12:00:00,8080.00,8115.05,8055.00,8085.86,12488.641,2020-01-13 15:59:59.999,100971227.16776,32481,6345.780,51313797.94302,0
2020-01-13 16:00:00,8085.86,8132.00,8072.00,8111.81,10521.230,2020-01-13 19:59:59.999,85275171.10910,29637,5290.606,42883870.42317,0
2020-01-13 20:00:00,8111.82,8165.00,8096.98,8113.00,13939.511,2020-01-13 23:59:59.999,113331567.29637,33853,7281.202,59216135.95342,0
2020-01-14 00:00:00,8112.99,8485.00,8109.02,8469.84,61297.173,2020-01-14 03:59:59.999,512247847.89414,124160,33366.755,278788540.95731,0
2020-01-14 04:00:00,8469.54,8598.27,8467.74,8515.53,33643.582,2020-01-14 07:59:59.999,286840101.14617,70261,16723.224,142590230.33674,0
2020-01-14 08:00:00,8514.95,8567.90,8476.00,8530.24,21271.009,2020-01-14 11:59:59.999,181213791.56589,47185,10099.740,86067002.42669,0
2020-01-14 12:00:00,8530.24,8770.00,8479.54,8686.00,71426.110,2020-01-14 15:59:59.999,616189030.81529,158501,37088.881,320069133.40972,0
2020-01-14 16:00:00,8686.00,8864.99,8520.00,8776.62,76457.768,2020-01-14 19:59:59.999,665953607.50404,181312,38942.248,339350601.68087,0
2020-01-14 20:00:00,8776.61,8893.00,8678.01,8825.00,26682.339,2020-01-14 23:59:59.999,234297457.34423,71501,13236.859,116275644.26286,0
2020-01-15 00:00:00,8825.00,8918.50,8710.00,8730.41,44397.380,2020-01-15 03:59:59.999,390832775.15048,93926,20290.555,178686659.30867,0
2020-01-15 04:00:00,8730.08,8745.00,8570.52,8631.59,38345.254,2020-01-15 07:59:59.999,331532727.90407,65119,17889.322,154665406.12687,0
2020-01-15 08:00:00,8631.38,8811.00,8610.68,8738.06,32050.674,2020-01-15 11:59:59.999,279955199.70559,56273,16216.633,141668789.76383,0
2020-01-15 12:00:00,8738.06,8921.20,8727.00,8768.17,59640.925,2020-01-15 15:59:59.999,526071781.16962,104015,29885.472,263646250.18995,0
2020-01-15 16:00:00,8768.17,8824.93,8680.42,8766.50,35564.801,2020-01-15 19:59:59.999,311858103.87391,65023,17023.344,149296811.38305,0
2020-01-15 20:00:00,8766.50,8884.98,8742.78,8825.30,27634.803,2020-01-15 23:59:59.999,243828320.35410,51135,14116.041,124552337.57167,0
2020-01-16 00:00:00,8825.35,8868.21,8596.25,8646.44,41714.282,2020-01-16 03:59:59.999,362943488.28127,73699,20500.570,178336939.61575,0
2020-01-16 04:00:00,8647.08,8734.88,8625.00,8688.64,21192.100,2020-01-16 07:59:59.999,184183042.12689,38741,10239.836,88994554.54572,0
2020-01-16 08:00:00,8688.65,8731.00,8607.05,8730.35,28626.121,2020-01-16 11:59:59.999,248116802.12879,51304,15190.055,131672017.96826,0
2020-01-16 12:00:00,8730.74,8793.77,8650.01,8715.83,34800.796,2020-01-16 15:59:59.999,303280045.49105,55131,16780.885,146249161.71075,0
2020-01-16 16:00:00,8715.84,8728.75,8634.00,8709.60,24219.169,2020-01-16 19:59:59.999,210343400.60850,42876,11880.630,103184140.50111,0
2020-01-16 20:00:00,8709.61,8764.95,8675.24,8725.08,17406.495,2020-01-16 23:59:59.999,151782677.70813,32828,8713.782,75993694.79184,0
2020-01-17 00:00:00,8724.99,8843.49,8680.00,8788.71,27739.164,2020-01-17 03:59:59.999,242909383.88780,46668,14060.756,123182057.23334,0
2020-01-17 04:00:00,8789.00,9020.00,8765.00,8944.50,47903.058,2020-01-17 07:59:59.999,426610698.68563,96092,25022.662,222865095.39711,0
2020-01-17 08:00:00,8943.99,9039.00,8900.00,8914.51,41762.260,2020-01-17 11:59:59.999,373931848.14355,82190,20568.992,184238454.66283,0
2020-01-17 12:00:00,8914.51,8929.70,8785.00,8857.11,35642.585,2020-01-17 15:59:59.999,315151097.45365,65466,16681.470,147502273.07110,0
2020-01-17 16:00:00,8857.65,8959.22,8816.14,8883.80,34304.750,2020-01-17 19:59:59.999,305353168.88305,64800,17222.216,153309977.24321,0
2020-01-17 20:00:00,8885.08,8968.00,8869.68,8918.72,18365.869,2020-01-17 23:59:59.999,163803944.08190,35247,9201.939,82069546.19459,0
2020-01-18 00:00:00,8918.73,8995.00,8858.38,8931.10,20006.976,2020-01-18 03:59:59.999,178879561.42018,38588,9999.076,89424099.40496,0
2020-01-18 04:00:00,8931.10,8931.11,8816.00,8852.80,21444.199,2020-01-18 07:59:59.999,190089576.61188,38106,10331.861,91573162.23398,0
2020-01-18 08:00:00,8854.79,8922.12,8832.00,8885.99,16681.991,2020-01-18 11:59:59.999,148122267.87912,29778,8376.038,74368839.21484,0
2020-01-18 12:00:00,8885.99,8968.00,8877.99,8910.00,22356.074,2020-01-18 15:59:59.999,199469723.98914,49241,10975.381,97924537.16781,0
2020-01-18 16:00:00,8909.29,8940.00,8855.00,8914.13,19590.082,2020-01-18 19:59:59.999,174404750.69835,38882,9725.417,86585202.41334,0
2020-01-18 20:00:00,8914.24,8968.00,8901.00,8925.00,14629.360,2020-01-18 23:59:59.999,130688951.85070,25925,7756.448,69295753.97844,0
2020-01-19 00:00:00,8925.00,9205.30,8898.88,9165.18,50012.427,2020-01-19 03:59:59.999,454963143.94986,89552,27050.488,246053677.90835,0
2020-01-19 04:00:00,9165.18,9173.17,9047.95,9092.21,20816.620,2020-01-19 07:59:59.999,189690040.14536,36445,9844.044,89714033.50514,0
2020-01-19 08:00:00,9091.84,9135.00,8505.00,8704.84,62222.072,2020-01-19 11:59:59.999,547777301.83681,137997,27806.980,244533863.52242,0
2020-01-19 12:00:00,8703.44,8704.82,8572.32,8639.00,34876.842,2020-01-19 15:59:59.999,301153211.79937,59140,16520.661,142649567.84757,0
2020-01-19 16:00:00,8639.00,8685.34,8618.17,8655.01,16436.909,2020-01-19 19:59:59.999,142294701.47697,31102,8325.756,72080149.36021,0
2020-01-19 20:00:00,8655.14,8760.93,8440.91,8705.85,40949.655,2020-01-19 23:59:59.999,354525345.12871,90559,20006.569,173321018.19767,0
2020-01-20 00:00:00,8705.98,8740.00,8628.06,8671.56,22630.258,2020-01-20 03:59:59.999,196430912.78900,40587,9746.312,84601071.18368,0
2020-01-20 04:00:00,8671.56,8699.55,8636.22,8668.00,13357.880,2020-01-20 07:59:59.999,115862222.27662,24652,6645.988,57648240.77742,0
2020-01-20 08:00:00,8667.98,8686.00,8601.00,8622.74,16120.579,2020-01-20 11:59:59.999,139480740.98385,31250,7580.637,65604253.66551,0
2020-01-20 12:00:00,8622.74,8686.00,8526.06,8680.17,36778.484,2020-01-20 15:59:59.999,316693116.46297,78217,18414.398,158602686.77754,0
2020-01-20 16:00:00,8680.90,8710.65,8645.00,8678.35,14686.563,2020-01-20 19:59:59.999,127379194.43350,27916,7531.574,65330056.46408,0
2020-01-20 20:00:00,8678.63,8750.37,8612.51,8650.00,21587.911,2020-01-20 23:59:59.999,187416938.17845,38275,10502.667,91212397.46747,0
2020-01-21 00:00:00,8650.00,8688.00,8621.27,8679.00,12266.947,2020-01-21 03:59:59.999,106188375.93041,20105,6516.560,56411035.57634,0
2020-01-21 04:00:00,8679.00,8700.00,8630.00,8639.96,9824.081,2020-01-21 07:59:59.999,85114153.13666,16939,4757.621,41220562.54488,0
2020-01-21 08:00:00,8639.96,8684.00,8608.71,8662.99,14927.637,2020-01-21 11:59:59.999,129157555.63496,26705,7317.248,63327885.78490,0
2020-01-21 12:00:00,8662.99,8682.70,8640.00,8650.78,7869.409,2020-01-21 15:59:59.999,68166350.34846,16923,3977.313,34455008.82457,0
2020-01-21 16:00:00,8650.50,8669.00,8448.60,8536.51,22594.075,2020-01-21 19:59:59.999,194075056.61051,44553,9425.720,80997300.56838,0
2020-01-21 20:00:00,8536.11,8790.10,8534.00,8742.43,40095.004,2020-01-21 23:59:59.999,349231384.84771,75650,21566.084,187813006.56707,0
2020-01-22 00:00:00,8742.78,8764.00,8709.00,8722.71,9723.972,2020-01-22 03:59:59.999,84939299.97114,15580,4687.213,40943518.83667,0
2020-01-22 04:00:00,8722.36,8820.00,8710.00,8745.00,17612.327,2020-01-22 07:59:59.999,154178427.46747,35107,8961.230,78456124.62332,0
2020-01-22 08:00:00,8744.76,8749.00,8616.09,8661.33,25212.596,2020-01-22 11:59:59.999,218697126.79003,48737,11599.115,100608734.79311,0
2020-01-22 12:00:00,8660.50,8679.98,8639.40,8657.38,12502.905,2020-01-22 15:59:59.999,108271314.43479,25120,6177.717,53499220.49167,0
2020-01-22 16:00:00,8657.39,8720.59,8585.85,8671.66,22784.592,2020-01-22 19:59:59.999,197526231.54858,43130,11503.088,99759480.27530,0
2020-01-22 20:00:00,8671.66,8688.85,8648.56,8684.57,6469.104,2020-01-22 23:59:59.999,56064030.64377,12781,3317.845,28754298.33112,0
2020-01-23 00:00:00,8684.47,8694.00,8570.00,8600.13,17583.658,2020-01-23 03:59:59.999,151577154.18567,35720,7680.795,66220620.50257,0
2020-01-23 04:00:00,8599.63,8614.41,8504.00,8584.00,24223.245,2020-01-23 07:59:59.999,207323282.22848,51185,11767.367,100726845.53886,0
2020-01-23 08:00:00,8582.93,8625.00,8404.68,8433.81,39265.511,2020-01-23 11:59:59.999,333270095.62482,84488,18702.489,158774438.75893,0
2020-01-23 12:00:00,8433.80,8508.00,8334.72,8366.84,41224.320,2020-01-23 15:59:59.999,346429157.26670,77950,20119.185,169083928.67840,0
2020-01-23 16:00:00,8366.49,8390.00,8326.00,8379.34,22309.462,2020-01-23 19:59:59.999,186441347.75355,44783,11249.405,94019825.41894,0
2020-01-23 20:00:00,8379.15,8452.27,8354.00,8409.60,18800.868,2020-01-23 23:59:59.999,157994345.64561,41321,9603.914,80718161.72783,0
2020-01-24 00:00:00,8410.00,8424.97,8283.40,8330.00,18221.633,2020-01-24 03:59:59.999,152205529.05656,39309,9005.834,75230897.31692,0
2020-01-24 04:00:00,8330.00,8361.96,8305.61,8345.04,14229.462,2020-01-24 07:59:59.999,118582404.12981,30155,7041.230,58681188.64090,0
2020-01-24 08:00:00,8345.68,8422.59,8247.00,8416.56,35146.854,2020-01-24 11:59:59.999,292570930.19971,82438,17527.466,145959713.58295,0
2020-01-24 12:00:00,8416.63,8520.00,8371.20,8509.21,36613.879,2020-01-24 15:59:59.999,309611408.46594,86053,19077.686,161351670.43138,0
2020-01-24 16:00:00,8509.21,8528.00,8450.00,8504.00,19977.049,2020-01-24 19:59:59.999,169590576.06897,38961,10281.295,87285951.17802,0
2020-01-24 20:00:00,8504.00,8522.00,8418.00,8441.96,20596.514,2020-01-24 23:59:59.999,174516503.61509,39454,9713.961,82325951.96822,0
2020-01-25 00:00:00,8442.82,8455.00,8272.00,8299.65,27137.236,2020-01-25 03:59:59.999,226142271.72733,54284,12453.681,103770074.76893,0
2020-01-25 04:00:00,8299.60,8358.44,8284.03,8319.17,14229.806,2020-01-25 07:59:59.999,118436275.66846,26367,7372.323,61362811.48493,0
2020-01-25 08:00:00,8319.68,8390.00,8310.00,8319.01,14583.720,2020-01-25 11:59:59.999,121731177.04927,28132,7142.484,59624892.72544,0
2020-01-25 12:00:00,8318.79,8362.00,8290.90,8336.43,13127.438,2020-01-25 15:59:59.999,109332668.69453,25455,6522.466,54330854.90765,0
2020-01-25 16:00:00,8336.40,8378.79,8326.00,8365.45,10572.343,2020-01-25 19:59:59.999,88287187.71225,19588,5588.475,46671910.60327,0
2020-01-25 20:00:00,8365.46,8425.00,8336.69,8344.64,17311.171,2020-01-25 23:59:59.999,145150102.49515,33046,8581.447,71968953.89666,0
2020-01-26 00:00:00,8344.37,8384.59,8300.00,8371.48,13116.669,2020-01-26 03:59:59.999,109399290.92890,23460,6464.162,53923070.35049,0
2020-01-26 04:00:00,8371.48,8399.00,8341.33,8386.37,11998.578,2020-01-26 07:59:59.999,100439534.78976,19364,5520.504,46219897.29023,0
2020-01-26 08:00:00,8386.39,8488.00,8386.39,8481.78,28736.161,2020-01-26 11:59:59.999,242505548.36214,51764,15133.380,127718629.16757,0
2020-01-26 12:00:00,8482.47,8493.14,8442.00,8460.73,14706.667,2020-01-26 15:59:59.999,124453827.35623,27663,7493.076,63415045.93835,0
2020-01-26 16:00:00,8460.84,8624.45,8454.00,8565.04,33961.528,2020-01-26 19:59:59.999,290469394.03642,65371,18560.156,158746607.59373,0
2020-01-26 20:00:00,8565.33,8615.00,8549.00,8611.21,15379.313,2020-01-26 23:59:59.999,132038887.66581,30725,8012.326,68800214.91870,0
2020-01-27 00:00:00,8611.21,8700.00,8611.00,8667.09,25273.139,2020-01-27 03:59:59.999,218868528.93502,49195,13255.415,114804183.02229,0
2020-01-27 04:00:00,8667.24,8684.00,8628.09,8656.00,12534.830,2020-01-27 07:59:59.999,108445525.45508,21636,6238.879,53975365.84512,0
2020-01-27 08:00:00,8656.09,8764.00,8565.00,8737.66,30597.066,2020-01-27 11:59:59.999,264921643.39869,68709,16105.843,139513313.61731,0
2020-01-27 12:00:00,8737.24,8794.13,8707.00,8780.28,33115.622,2020-01-27 15:59:59.999,289765475.66585,71469,16355.144,143127596.93737,0
2020-01-27 16:00:00,8780.31,8989.37,8752.00,8934.04,42868.720,2020-01-27 19:59:59.999,379842853.96487,88250,23157.455,205235049.11170,0
2020-01-27 20:00:00,8934.04,9015.48,8895.32,8913.61,27845.951,2020-01-27 23:59:59.999,249220583.13774,59775,13647.676,122161613.56565,0
2020-01-28 00:00:00,8913.61,9176.68,8913.61,9124.53,37879.034,2020-01-28 03:59:59.999,344356058.90678,86270,20095.399,182632685.53102,0
2020-01-28 04:00:00,9124.53,9149.09,8977.61,9048.07,31629.151,2020-01-28 07:59:59.999,286420214.36512,52278,14774.785,133797238.68845,0
2020-01-28 08:00:00,9048.02,9125.42,8952.41,9089.93,35007.120,2020-01-28 11:59:59.999,316151450.33468,58558,17207.189,155425394.23361,0
2020-01-28 12:00:00,9089.40,9207.81,8969.35,9029.22,54672.961,2020-01-28 15:59:59.999,496428782.28435,103736,26573.981,241439167.15420,0
2020-01-28 16:00:00,9030.00,9052.27,8905.00,9019.86,31848.151,2020-01-28 19:59:59.999,286430562.37566,56359,15456.805,139031439.91970,0
2020-01-28 20:00:00,9018.42,9436.06,9017.46,9398.98,53431.129,2020-01-28 23:59:59.999,492991037.00439,98784,29074.925,268153940.16575,0
2020-01-29 00:00:00,9399.72,9450.00,9291.50,9359.54,38727.982,2020-01-29 03:59:59.999,362885952.88354,68807,18924.970,177354346.83510,0
2020-01-29 04:00:00,9359.79,9403.99,9325.00,9372.51,18192.231,2020-01-29 07:59:59.999,170328170.77230,32895,8889.874,83245369.63888,0
2020-01-29 08:00:00,9372.51,9449.00,9242.00,9313.47,44291.259,2020-01-29 11:59:59.999,413658691.19010,92396,21130.696,197440368.27166,0
2020-01-29 12:00:00,9312.42,9372.43,9263.27,9292.98,23527.193,2020-01-29 15:59:59.999,219185039.64842,47909,11904.851,110920511.65290,0
2020-01-29 16:00:00,9292.99,9422.16,9268.14,9399.96,22552.877,2020-01-29 19:59:59.999,211131384.51944,47844,11310.844,105916440.36586,0
2020-01-29 20:00:00,9400.00,9460.52,9295.62,9311.00,22169.101,2020-01-29 23:59:59.999,207785189.28565,48304,10652.140,99873071.79946,0
2020-01-30 00:00:00,9311.23,9343.00,9210.42,9287.44,19642.228,2020-01-30 03:59:59.999,182151113.13757,41915,9102.665,84420724.20011,0
2020-01-30 04:00:00,9288.05,9406.00,9284.70,9397.99,17019.575,2020-01-30 07:59:59.999,159165404.40524,35848,8694.557,81322570.86428,0
2020-01-30 08:00:00,9397.97,9415.20,9322.12,9350.20,20063.125,2020-01-30 11:59:59.999,187892225.55220,43254,10013.304,93785398.17750,0
2020-01-30 12:00:00,9350.20,9425.72,9301.35,9392.51,26739.450,2020-01-30 15:59:59.999,250646443.47894,57971,13297.259,124683491.76783,0
2020-01-30 16:00:00,9392.41,9545.08,9223.00,9515.38,77251.526,2020-01-30 19:59:59.999,728347354.53778,157520,40081.498,378121740.91159,0
2020-01-30 20:00:00,9515.02,9599.00,9481.58,9525.67,29421.632,2020-01-30 23:59:59.999,280978899.32265,57224,15219.086,145362899.06763,0
